LINE, GTIN, ATC, NAME, UNIT, TYPE
5236,EAN7680515670139,C01EB10,Krenosin solution injectable,36,mg
5237,EAN7680515790622,L01DB03,Farmorubicin Solution 10 mg/5 ml Lösung zur Injektion/Instillation,10,mg
5238,EAN7680515790707,L01DB03,Farmorubicin Solution 20 mg/10 ml Lösung zur Injektion/Instillation,20,mg
5239,EAN7680515790899,L01DB03,Farmorubicin Solution 50 mg/25 ml Lösung zur Injektion/Instillation,100,mg
5240,EAN7680515790998,L01DB03,Farmorubicin Solution 200 mg/100 ml Lösung zur Injektion/Instillation,200,mg
5241,EAN7680515880101,J05AF01,Retrovir AZT Sirup,2000,mg
5242,EAN7680515900151,N02AA01,Sevredol 10 mg Suppositorien,120,mg
5243,EAN7680515900236,N02AA01,Sevredol 30 mg Suppositorien,360,mg
5244,EAN7680515900311,N02AA01,Sevredol 20 mg Suppositorien,240,mg
5245,EAN7680515930141,C01DX16,Dancor 10 mg Tabletten,300,mg
5246,EAN7680515930301,C01DX16,Dancor 20 mg Tabletten,600,mg
5247,EAN7680515930578,C01DX16,Dancor 10 mg Tabletten,600,mg
5248,EAN7680515930653,C01DX16,Dancor 20 mg Tabletten,1200,mg
5249,EAN7680515940454,R06AD08,Toplexil N sans sucre sirop,49.5,mg
5250,EAN7680516010170,J02AC01,Diflucan Pulver zur Herstellung einer Suspension,350,mg
5251,EAN7680516010255,J02AC01,Diflucan forte Pulver zur Herstellung einer Suspension,1400,mg
5252,EAN7680516080012,J01FA09,Klaciped Granulat zur Herstellung einer Kindersuspension zum Einnehmen,2500,mg
5253,EAN7680516080029,J01FA09,Klaciped Forte Granulat zur Herstellung einer Kindersuspension zum Einnehmen,5000,mg
5254,EAN7680516080388,J01FA09,Klaciped Granulat zur Herstellung einer Kindersuspension zum Einnehmen,2500,mg
5255,EAN7680516080548,J01FA09,Klaciped Forte Granulat zur Herstellung einer Kindersuspension zum Einnehmen,5000,mg
5256,EAN7680516100161,M01AX25,Condrosulf 800 compresse,24000,mg
5257,EAN7680516100246,M01AX25,Condrosulf 800 compresse,72000,mg
5258,EAN7680516100321,M01AX25,Condrosulf 400 compresse,24000,mg
5259,EAN7680516100406,M01AX25,Condrosulf 400 compresse,72000,mg
5260,EAN7680516130311,C08CA09,Motens 4 mg Filmtabletten,112,mg
5261,EAN7680516130588,C08CA09,Motens 4 mg Filmtabletten,392,mg
5262,EAN7680516370113,V03AX70,Ignatia-Homaccord homöopathische Tropfen,NA,mg
5263,EAN7680516370380,V03AX70,Ignatia-Homaccord homöopathische Tropfen,NA,mg
5264,EAN7680516390142,V03AX70,Leptandra compositum Heel homöopathische Tropfen,NA,mg
5265,EAN7680516400124,V03AX70,Mercurius-Heel homöopathische Tabletten,NA,mg
5266,EAN7680516410192,V03AX70,Osteoheel homöopathische Tabletten,NA,mg
5267,EAN7680516420313,D01AC01,Clotrimazol Helvepharm Creme,200,mg
5268,EAN7680516420580,D01AC01,Clotrimazol Helvepharm Creme,500,mg
5269,EAN7680516710827,B05BA01,Nutriflex basal Infusionslösung 1000 ml,NA,mg
5270,EAN7680516710902,B05BA01,Nutriflex basal Infusionslösung 1000 ml,NA,mg
5271,EAN7680516711046,B05BA01,Nutriflex basal Infusionslösung 2000 ml,NA,mg
5272,EAN7680516711121,B05BA01,Nutriflex plus Infusionslösung 1000 ml,NA,mg
5273,EAN7680516711206,B05BA01,Nutriflex plus Infusionslösung 1000 ml,NA,mg
5274,EAN7680516711398,B05BA01,Nutriflex plus Infusionslösung 2000 ml,NA,mg
5275,EAN7680516711473,B05BA01,Nutriflex basal Infusionslösung 2000 ml,NA,mg
5276,EAN7680516711558,B05BA01,Nutriflex plus Infusionslösung 2000 ml,NA,mg
5277,EAN7680516720017,V09HA03,Scintimun Markierungsbesteck,NA,mg
5278,EAN7680516720383,V09HA03,Scintimun Markierungsbesteck,1,mg
5279,EAN7680516740152,V03AX70,Similasan Arnica plus Salbe Salbe,NA,mg
5280,EAN7680516750113,V03AX70,Similasan Gelenkschmerzen Salbe,NA,mg
5281,EAN7680516760181,V03AX70,Similasan Sonnenallergie Salbe,NA,mg
5282,EAN7680516770227,V03AX70,Similasan Hämorrhoiden Salbe,NA,mg
5283,EAN7680516780295,V03AX70,Similasan Hautausschläge Salbe,NA,mg
5284,EAN7680516800733,D08AC52,Merfen teinture pour application cutanée,NA,mg
5285,EAN7680516800818,D08AC52,Merfen teinture pour application cutanée,NA,mg
5286,EAN7680516801037,D08AC52,Merfen teinture pour application cutanée,NA,mg
5287,EAN7680516801112,D08AC52,Merfen teinture pour application cutanée,NA,mg
5288,EAN7680516810619,D08AC52,Vita-Merfen Salbe,NA,mg
5289,EAN7680516810886,D08AC52,Vita-Merfen Salbe,NA,mg
5290,EAN7680516810961,D08AC52,Vita-Merfen Salbe,NA,mg
5291,EAN7680516820922,D08AC52,Merfen solution aqueuse pour application cutanée,NA,mg
5292,EAN7680516821066,D08AC52,Merfen solution aqueuse pour application cutanée,NA,mg
5293,EAN7680516821141,D08AC52,Merfen solution aqueuse pour application cutanée,NA,mg
5294,EAN7680516821226,D08AC52,Merfen solution aqueuse pour application cutanée,NA,mg
5295,EAN7680516821301,D08AC52,Merfen solution aqueuse pour application cutanée,NA,mg
5296,EAN7680516821493,D08AC52,Merfen solution aqueuse pour application cutanée,NA,mg
5297,EAN7680516821578,D08AC52,Merfen solution aqueuse pour application cutanée,NA,mg
5298,EAN7680516840449,N02CC01,Imigran Injektionslösung,12,mg
5299,EAN7680516850240,N02CC01,Imigran 50 mg Filmtabletten,300,mg
5300,EAN7680516850592,N02CC01,Imigran 50 mg Filmtabletten,600,mg
5301,EAN7680516880155,D07AC13,Elocom Lösung,NA,mg
5302,EAN7680516880230,D07AC13,Elocom Lösung,NA,mg
5303,EAN7680516890116,R05CB01,Solmucol 10 % i.v. i.m., locale, soluzione iniettabile,4500,mg
5304,EAN7680516890383,R05CB01,Solmucol 10 % i.v. i.m., locale, soluzione iniettabile,45000,mg
5305,EAN7680516910166,A07EC02,Asacol lavements 2 g mousse rectale,14000,mg
5306,EAN7680516910241,A07EC02,Asacol lavements 4 g mousse rectale,28000,mg
5307,EAN7680516970146,N02AA01,MST Continus 20 mg Suspension retard,600,mg
5308,EAN7680516970221,N02AA01,MST Continus 30 mg Suspension retard,900,mg
5309,EAN7680516970306,N02AA01,MST Continus 60 mg Suspension retard,1800,mg
5310,EAN7680516970498,N02AA01,MST Continus 100 mg Suspension retard,3000,mg
5311,EAN7680516970573,N02AA01,MST Continus 200 mg Suspension retard,6000,mg
5312,EAN7680517030146,V10AA01,Citrate d'Yttrium (90Y)-YMM-1 Suspension zur Injektion,NA,mg
5313,EAN7680517040107,V10AX04,Citrate d'Erbium (169Er) Cis bio international Kolloidale Suspension zur lokalen Injektion (ERMM-I),NA,mg
5314,EAN7680517050175,V10AX05,Sulfure de Rhénium (186Re)-RE-186-MM-1 Cis bio International       Suspension,NA,mg
5315,EAN7680517210470,A12CB01,Zink Nutrimed Citron Brausetabletten,100,mg
5316,EAN7680517210630,A12CB01,Zink Nutrimed Orange Brausetabletten,100,mg
5317,EAN7680517220196,D06BA51,Ialugen plus crema,NA,mg
5318,EAN7680517220271,D06BA51,Ialugen plus crema,NA,mg
5319,EAN7680517220431,D06BA51,Ialugen plus crema,NA,mg
5320,EAN7680517220516,D06BA51,Ialugen plus crema,NA,mg
5321,EAN7680517330376,J01DD13,Podomexef 100 Filmtabletten,1000,mg
5322,EAN7680517330451,J01DD13,Podomexef 100 Filmtabletten,2000,mg
5323,EAN7680517330536,J01DD13,Podomexef 200 Filmtabletten,2000,mg
5324,EAN7680517330611,J01DD13,Podomexef 200 Filmtabletten,4000,mg
5325,EAN7680517390196,D08AC52,Bepanthen Plus Wundspray,NA,mg
5326,EAN7680517500397,A10AC01,Insulin Lilly Huminsulin Basal cartouches 30 ml, suspension injectable,NA,mg
5327,EAN7680517560018,G02CB03,Dostinex Tabletten,1,mg
5328,EAN7680517560025,G02CB03,Dostinex Tabletten,4,mg
5329,EAN7680517560100,G02CB03,Dostinex Tabletten,1,mg
5330,EAN7680517560292,G02CB03,Dostinex Tabletten,4,mg
5331,EAN7680517590282,J01FA09,Klacid i.v. Pulver für ein Konzentrat zur Herstellung einer Infusionslösung,500,mg
5332,EAN7680517600189,S01ED02,Betoptic S Augentropfen,12.5,mg
5333,EAN7680517600264,S01ED02,Betoptic S Augentropfen,37.5,mg
5334,EAN7680517620460,A12AA04,Calcium-Phosphatbinder Bichsel 500 mg Tabletten,50000,mg
5335,EAN7680517620477,A12AA04,Calcium-Phosphatbinder Bichsel 500 mg Tabletten,125000,mg
5336,EAN7680517620484,A12AA04,Calcium-Phosphatbinder Bichsel 1000 mg Tabletten,100000,mg
5337,EAN7680517620491,A12AA04,Calcium-Phosphatbinder Bichsel 1000 mg Tabletten,250000,mg
5338,EAN7680517640017,R01AA05,Vicks Sinex spray-doseur,NA,mg
5339,EAN7680517640482,R01AA05,Vicks Sinex spray-doseur,7.5,mg
5340,EAN7680517740199,G04CB01,Proscar Filmtabletten,140,mg
5341,EAN7680517740274,G04CB01,Proscar Filmtabletten,490,mg
5342,EAN7680517790101,V03AX70,Paeonia-officinalis-Salbe Heel L homöopathische Salbe,NA,mg
5343,EAN7680517830180,L01CA04,Navelbine Lösung für intravenöse Injektion/Infusion,100,mg
5344,EAN7680517830340,L01CA04,Navelbine Lösung für intravenöse Injektion/Infusion,500,mg
5345,EAN7680517830425,L01CA04,Navelbine Lösung für intravenöse Injektion/Infusion,100,mg
5346,EAN7680517840141,D07AA02,Alfacorton Crème,750,mg
5347,EAN7680517850102,D07AA02,Alfacorton Fettcrème,750,mg
5348,EAN7680517890160,V03AX70,Apo-Infekt homöopathisch-spagyrische Tropfen,NA,mg
5349,EAN7680517890245,V03AX70,Apo-Infekt homöopathisch-spagyrische Tropfen,NA,mg
5350,EAN7680517940520,C09BA07,Cibadrex 10/12.50 mg Filmtabletten,NA,mg
5351,EAN7680517940797,C09BA07,Cibadrex 20/25 mg Filmtabletten,NA,mg
5352,EAN7680517950406,B01AC06,Aspirin Cardio 100 Filmtabletten,9000,mg
5353,EAN7680517950598,B01AC06,Aspirin Cardio 300 Filmtabletten,9000,mg
5354,EAN7680517950673,B01AC06,Aspirin Cardio 300 Filmtabletten,27000,mg
5355,EAN7680517950680,B01AC06,Aspirin Cardio 100 Filmtabletten,2800,mg
5356,EAN7680517950697,B01AC06,Aspirin Cardio 100 Filmtabletten,9800,mg
5357,EAN7680517980151,S01ED03,Vistagan Liquifilm 05% Unit Dose, Augentropfen,300,mg
5358,EAN7680517980236,S01ED03,Vistagan Liquifilm 05% Unit Dose, Augentropfen,600,mg
5359,EAN7680518080010,R02AB02,Sangerol Spray,NA,mg
5360,EAN7680518080119,R02AB02,Sangerol Spray,NA,mg
5361,EAN7680518090170,B01AB09,Orgaran Injektionslösung,NA,mg
5362,EAN7680518300415,M02AC,Reparil N Gel,NA,mg
5363,EAN7680518300422,M02AC,Reparil N Gel,NA,mg
5364,EAN7680518380332,N05CX,Hova Filmtabletten,NA,mg
5365,EAN7680518380417,N05CX,Hova Filmtabletten,NA,mg
5366,EAN7680518510012,R02A,Spagyrom Halsschmerzen Tabletten,NA,mg
5367,EAN7680518510135,R02A,Spagyrom Pflanzliche Halsschmerztabletten,NA,mg
5368,EAN7680518530164,D11AX01,Alopexy 2% Lösung,1200,mg
5369,EAN7680518530249,D11AX01,Alopexy 2% Lösung,3600,mg
5370,EAN7680518530256,D11AX01,Alopexy 2% Lösung,1200,mg
5371,EAN7680518530263,D11AX01,Alopexy 2% Lösung,3600,mg
5372,EAN7680518580183,V03AX70,Albicansan D5 homöopathische Injektionslösung,NA,mg
5373,EAN7680518580268,V03AX70,Albicansan D5 homöopathische Injektionslösung,NA,mg
5374,EAN7680518590144,V03AX70,Albicansan D4 homöopathische Kapseln,NA,mg
5375,EAN7680518600201,V03AX70,Albicansan D3 homöopathische Salbe,NA,mg
5376,EAN7680518610194,V03AX70,Albicansan D3 homöopathische Suppositorien,NA,mg
5377,EAN7680518720107,R05,Alpina Hustentropfen,NA,mg
5378,EAN7680518840867,C02AC05,Physiotens 03 mg, Filmtabletten,8.4,mg
5379,EAN7680518840942,C02AC05,Physiotens 03 mg, Filmtabletten,29.4,mg
5380,EAN7680518841086,C02AC05,Physiotens mite 02 mg, Filmtabletten,5.6,mg
5381,EAN7680518841161,C02AC05,Physiotens mite 02 mg, Filmtabletten,19.6,mg
5382,EAN7680518841246,C02AC05,Physiotens forte 04 mg, Filmtabletten,11.2,mg
5383,EAN7680518841321,C02AC05,Physiotens forte 04 mg, Filmtabletten,39.2,mg
5384,EAN7680518860117,R07AA02,Curosurf 120 mg suspension pour instillation,120,mg
5385,EAN7680518980280,S01AE03,Ciloxan Augentropfen,17.5,mg
5386,EAN7680519000307,J01CA04,Amoxicillin Helvepharm 375 mg Tabletten,6000,mg
5387,EAN7680519000499,J01CA04,Amoxicillin Helvepharm 750 mg Tabletten,15000,mg
5388,EAN7680519000574,J01CA04,Amoxicillin Helvepharm 750 mg Tabletten,3000,mg
5389,EAN7680519000581,J01CA04,Amoxicillin Helvepharm 1000 mg Tabletten,10000,mg
5390,EAN7680519000598,J01CA04,Amoxicillin Helvepharm 500 mg Tabletten,8000,mg
5391,EAN7680519030489,L02AE02,Lucrin Depot Injektionspräparat PDS,3.75,mg
5392,EAN7680519080163,V09IX04,2-Fluorglukose (18-F) Injektionslösung,NA,mg
5393,EAN7680519150385,G04BX,Sidroga Harntee geschnittene Drogen,NA,mg
5394,EAN7680519200233,C01DA02,Minitran 5 transdermales Pflaster,540,mg
5395,EAN7680519200585,C01DA02,Minitran 10 transdermales Pflaster,1080,mg
5396,EAN7680519200820,C01DA02,Minitran 5 transdermales Pflaster,1800,mg
5397,EAN7680519290012,D02AC,Antidry wash ölige Lösung,NA,mg
5398,EAN7680519290029,D02AC,Antidry wash ölige Lösung,NA,mg
5399,EAN7680519300018,D02AC,Antidry bath ölige Lösung,NA,mg
5400,EAN7680519300025,D02AC,Antidry bath ölige Lösung,NA,mg
5401,EAN7680519300032,D02AC,Antidry bath ölige Lösung,NA,mg
5402,EAN7680519300049,D02AC,Antidry bath ölige Lösung,NA,mg
5403,EAN7680519310017,D02AC,Antidry Lotion Emulsion,NA,mg
5404,EAN7680519310024,D02AC,Antidry Lotion Emulsion,NA,mg
5405,EAN7680519310031,D02AC,Antidry Lotion sensitive Emulsion,NA,mg
5406,EAN7680519310048,D02AC,Antidry Lotion sensitive Emulsion,NA,mg
5407,EAN7680519320139,R01AD05,Rhinocort 100 µg Turbuhaler,NA,mg
5408,EAN7680519460149,C09BA06,Accuretic 10/125, Filmtabletten,NA,mg
5409,EAN7680519460224,C09BA06,Accuretic 10/125, Filmtabletten,NA,mg
5410,EAN7680519460576,C09BA06,Accuretic 20/125, Filmtabletten,NA,mg
5411,EAN7680519460651,C09BA06,Accuretic 20/125, Filmtabletten,NA,mg
5412,EAN7680519470292,L03AB03,Imukin Injektionslösung,NA,mg
5413,EAN7680519500036,B06AC01,Berinert  Injektionspräparat,NA,mg
5414,EAN7680519500043,B06AC01,Berinert  Injektionspräparat,NA,mg
5415,EAN7680519690140,A02BC03,Agopton 30 mg Kapseln,420,mg
5416,EAN7680519690225,A02BC03,Agopton 30 mg Kapseln,840,mg
5417,EAN7680519690300,A02BC03,Agopton 30 mg Kapseln,1680,mg
5418,EAN7680519690492,A02BC03,Agopton 15 mg Kapseln,210,mg
5419,EAN7680519690577,A02BC03,Agopton 15 mg Kapseln,420,mg
5420,EAN7680519690652,A02BC03,Agopton 15 mg Kapseln,840,mg
5421,EAN7680519690737,A02BC03,Agopton 15 mg Kapseln,1680,mg
5422,EAN7680519700122,D06BA51,Ialugen plus garze medicate,NA,mg
5423,EAN7680519700207,D06BA51,Ialugen plus garze medicate,NA,mg
5424,EAN7680519700399,D06BA51,Ialugen plus garze medicate,NA,mg
5425,EAN7680519710275,N05CX,Sidroga Passiflor Sirup,NA,mg
5426,EAN7680519790444,V03AX70,Apo-Dolor N homöopathisch-spagyrische Tropfen,NA,mg
5427,EAN7680519790529,V03AX70,Apo-Dolor N homöopathisch-spagyrische Tropfen,NA,mg
5428,EAN7680519800181,V03AX70,Apo-Enterit homöopathisch-spagyrische Tropfen,NA,mg
5429,EAN7680519800266,V03AX70,Apo-Enterit homöopathisch-spagyrische Tropfen,NA,mg
5430,EAN7680519850360,A06AD65,Klean-Prep Pulver,NA,mg
5431,EAN7680519850377,A06AD65,Klean-Prep Pulver,NA,mg
5432,EAN7680519880190,V03AX70,Omida Rubisan-N homöopathische Salbe,NA,mg
5433,EAN7680519880275,V03AX70,Omida Rubisan-N homöopathische Salbe,NA,mg
5434,EAN7680519990103,J01FA10,Zithromax 100 mg Granulat zur Herstellung einer Suspension zum Einnehmen,300,mg
5435,EAN7680519990370,J01FA10,Zithromax 300 mg Granulat zur Herstellung einer Suspension zum Einnehmen,900,mg
5436,EAN7680519990530,J01FA10,Zithromax 500 mg Granulat zur Herstellung einer Suspension zum Einnehmen,1500,mg
5437,EAN7680520010487,M01AX17,Nisulid 100 mg Granulat,1500,mg
5438,EAN7680520010562,M01AX17,Nisulid 100 mg Granulat,3000,mg
5439,EAN7680520020448,M01AX17,Nisulid 100 mg Tabletten,1500,mg
5440,EAN7680520020523,M01AX17,Nisulid 100 mg Tabletten,3000,mg
5441,EAN7680520040125,D04AX,Pruri-med Hautwaschemulsion,NA,mg
5442,EAN7680520040200,D04AX,Pruri-med Hautwaschemulsion,NA,mg
5443,EAN7680520050209,R05FA02,Pectocalmine N sans sucre, sirop,NA,mg
5444,EAN7680520060239,R05DA04,Pectocalmine Junior N sans sucre sirop,75,mg
5445,EAN7680520130116,B05XA31,Peditrace Infusionskonzentrat, Zusatzampulle,NA,mg
5446,EAN7680520220107,M02AA15,Flector EP Tissugel plaster,910,mg
5447,EAN7680520220299,M02AA15,Flector EP Tissugel plaster,1820,mg
5448,EAN7680520220374,M02AA15,Flector EP Tissugel plaster,364,mg
5449,EAN7680520340195,C07BB07,Concor 5 plus Filmtabletten,NA,mg
5450,EAN7680520340355,C07BB07,Concor 5 plus Filmtabletten,NA,mg
5451,EAN7680520340430,C07BB07,Concor 10 plus Filmtabletten,NA,mg
5452,EAN7680520340782,C07BB07,Concor 10 plus Filmtabletten,NA,mg
5453,EAN7680520350231,N05CM20,Bonox Tabletten,500,mg
5454,EAN7680520350255,N05CM20,Bonox Tabletten,1000,mg
5455,EAN7680520390015,D11AX,Lomaherpan Fieberblasen-Creme,50,mg
5456,EAN7680520410157,B05BB01,NaCl 09% Bioren, soluzione per perfusione,9000,mg
5457,EAN7680520410232,B05BB01,NaCl 09% Bioren, soluzione per perfusione,18000,mg
5458,EAN7680520410317,B05BB01,NaCl 09% Bioren, soluzione per perfusione,45000,mg
5459,EAN7680520410584,B05BB01,NaCl 09% Bioren, soluzione per perfusione,45000,mg
5460,EAN7680520410669,B05BB01,NaCl 09% Bioren, soluzione per perfusione,90000,mg
5461,EAN7680520410676,B05BB01,NaCl 045% Bioren, soluzione per perfusione,45000,mg
5462,EAN7680520410683,B05BB01,NaCl 09% Bioren, soluzione per perfusione,22500,mg
5463,EAN7680520410690,B05BB01,NaCl 09% Bioren, soluzione per perfusione,45000,mg
5464,EAN7680520410706,B05BB01,NaCl 09% Bioren, soluzione per perfusione,4500,mg
5465,EAN7680520410713,B05BB01,NaCl 09% Bioren, soluzione per perfusione,9000,mg
5466,EAN7680520410805,B05BB01,NaCl 09% Bioren, soluzione per perfusione,45000,mg
5467,EAN7680520410812,B05BB01,NaCl 09% Bioren, soluzione per perfusione,90000,mg
5468,EAN7680520420118,A07EA06,Entocort Enema Klistier,16.1,mg
5469,EAN7680520480440,V03AX70,Alpinamed Herz homöopathische Tropfen,NA,mg
5470,EAN7680520480525,V03AX70,Alpinamed Herz homöopathische Tropfen,NA,mg
5471,EAN7680520510109,A03AX13,Disflatyl Tropfen,1200,mg
5472,EAN7680520590385,J01DD14,Cedax 400 mg Kapseln,4000,mg
5473,EAN7680520590545,J01DD14,Cedax 400 mg Kapseln,2000,mg
5474,EAN7680520600367,J01DD14,Cedax Pulver zur Herstellung einer Suspension,1080,mg
5475,EAN7680520600442,J01DD14,Cedax Pulver zur Herstellung einer Suspension,2160,mg
5476,EAN7680520640233,M01AC01,Felden lingual Tabletten,200,mg
5477,EAN7680520640318,M01AC01,Felden lingual Tabletten,600,mg
5478,EAN7680520680109,J04AB04,Mycobutin Kapseln,4500,mg
5479,EAN7680520730224,S01XA20,Celluvisc Augentropfen,300,mg
5480,EAN7680520730491,S01XA20,Celluvisc Augentropfen,900,mg
5481,EAN7680520760016,N02AA01,Sevredol 20 mg Filmtabletten,400,mg
5482,EAN7680520760481,N02AA01,Sevredol 10 mg Filmtabletten,200,mg
5483,EAN7680520810254,V03AX70,Hemolingual homöopathische Tabletten,NA,mg
5484,EAN7680520900160,V03AX70,Alpinamed Erkältung homöopathische Tropfen,NA,mg
5485,EAN7680520900245,V03AX70,Alpinamed Erkältung homöopathische Tropfen,NA,mg
5486,EAN7680520920199,M05BA03,Aredia 15 mg Injektionspräparat,60,mg
5487,EAN7680520920274,M05BA03,Aredia 30 mg Injektionspräparat,60,mg
5488,EAN7680520920359,M05BA03,Aredia 60 mg Injektionspräparat,60,mg
5489,EAN7680520920434,M05BA03,Aredia 90 mg Injektionspräparat,90,mg
5490,EAN7680520940111,N01BB02,Xylocain Gel,600,mg
5491,EAN7680520970293,N01BB02,Xylocain Spray,5000,mg
5492,EAN7680521000111,M01AB05,Voltaren Dispersible Tabletten,500,mg
5493,EAN7680521070015,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5494,EAN7680521070022,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5495,EAN7680521070039,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5496,EAN7680521070046,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5497,EAN7680521070053,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5498,EAN7680521070169,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5499,EAN7680521070244,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5500,EAN7680521070329,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5501,EAN7680521070404,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5502,EAN7680521070831,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5503,EAN7680521070916,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5504,EAN7680521071050,V07AB,Aqua ad iniectabilia Bichsel sterile Lösung,NA,mg
5505,EAN7680521090198,N02AB02,Pethidin HCI Sintetica 50 mg/ml soluzione iniettabile,500,mg
5506,EAN7680521090273,N02AB02,Pethidin HCI Sintetica 50 mg/ml soluzione iniettabile,1000,mg
5507,EAN7680521100415,C07AB02,Beloc Zok 100 mg Retardtabletten,3000,mg
5508,EAN7680521100767,C07AB02,Beloc Zok 100 mg Retardtabletten,10000,mg
5509,EAN7680521100842,C07AB02,Beloc Zok 200 mg Retardtabletten,6000,mg
5510,EAN7680521101061,C07AB02,Beloc Zok 200 mg Retardtabletten,20000,mg
5511,EAN7680521101306,C07AB02,Beloc Zok 50 mg Retardtabletten,1500,mg
5512,EAN7680521101498,C07AB02,Beloc Zok 50 mg Retardtabletten,5000,mg
5513,EAN7680521101573,C07AB02,Beloc Zok 25 mg Retardtabletten,750,mg
5514,EAN7680521101658,C07AB02,Beloc Zok 25 mg Retardtabletten,2500,mg
5515,EAN7680521130160,R05X,Alpinamed Echinapur Tropfen,NA,mg
5516,EAN7680521130245,R05X,Alpinamed Echinapur Tropfen,NA,mg
5517,EAN7680521180189,C01CA26,Ephedrin Streuli Injektionslösung,500,mg
5518,EAN7680521180349,C01CA26,Ephedrin Streuli Injektionslösung,5000,mg
5519,EAN7680521190140,G01AA10,Dalacin V 2% Vaginalcreme,800,mg
5520,EAN7680521190225,G01AA10,Dalacin V 2% Vaginalcreme,400,mg
5521,EAN7680521200481,A05,Legadyn Artischocken Leber-Galle-Dragées,12000,mg
5522,EAN7680521200498,A05,Legadyn Artischocken Leber-Galle-Dragées,24000,mg
5523,EAN7680521320455,R05CB01,Acetylcystein Helvepharm 200 mg Brausetabletten,6000,mg
5524,EAN7680521320530,R05CB01,Acetylcystein Helvepharm 600 mg Brausetabletten,6000,mg
5525,EAN7680521370207,V03AX70,Exmykehl homöopathische Suppositorien,NA,mg
5526,EAN7680521380190,N05CC01,Nervifene Lösung,12500,mg
5527,EAN7680521380275,N05CC01,Nervifene Lösung,30000,mg
5528,EAN7680521460700,J01CA04,Clamoxyl RC 750 mg Tabletten solubile,18000,mg
5529,EAN7680521460717,J01CA04,Clamoxyl RC 1000 mg Tabletten solubile,3000,mg
5530,EAN7680521520398,V03AX70,Alpinamed Beruhigung homöopathische Tropfen,NA,mg
5531,EAN7680521520404,V03AX70,Alpinamed Beruhigung homöopathische Tropfen,NA,mg
5532,EAN7680521540143,V03AX70,Alpinamed Venen homöopathische Tropfen,NA,mg
